153457585,2463825120,457377889,5,Fragrance:perfect Texture:perfect Effectiveness:perfect  This store is obviously a legit official store. Products from Korea. So worry less. The package is so secure. The seller is responsive. Though they already have a freebie from one of the product which is facemask. They still effort to give a small freebie. Super satisfied and appreciated. Till next!
153457585,2463825120,371315309,5,Effectiveness:First time user Fragrance:wala naman Texture:sticky  Okay yung pag pack naka box sya. Naka arrived safely at di rin naman masyadong matagal. Sana effective to sa pabalikbalik na pimples at acne. Sana talaga worth it to lahat kasi mahal. Will order again pag effective to.
153457585,2463825120,166330148,5,"Effectiveness:really cleansed skin Fragrance:mild pleasant scent Texture:smooth and fine  Firstly, the parcel was delivered and arrived quick. Secondly, it's very well packaged. Very good job seller in proper handling of the products!!! Thirdly, usage of product, it was so nice, makes your skin/face smooth and glassy-like. So far, I didn't get any pimples or any unpleasant reactions. So I really hope this new product works for me and I'll be your avid patron from now on."
153457585,2463825120,174611199,5,"Fragrance:It smell nice actually Texture:Creamy lather Effectiveness:To be updated  I just want to commend this shop for the secure packaging. Its secure compared to my future, char. As you can see in the picture it was wrapped properly. It has a seal inside as well which guarantees the product was kept safe. I'll be updating this after a month if this is can indeed minimize acne."
153457585,2463825120,107338898,5,"Effectiveness:very effective Fragrance:mild Texture:smooth  I dunno how many times I purchased from here byt I can say I did quite a lot. I do so very often, actually. For the cleanser, I guess this is my 3rd or 4th now. For the patches, I always buy in bulk or collections for restock already. I just keep coming back for my COSRX items! Thanks as always!"
153457585,2463825120,409156101,5,"Effectiveness:good Fragrance:citrusy Texture:smooth  Works great. I use this twice daily, once in the morning following up with the aha/bha toner and biore sunscreen then once at night before bed using toner and luxe organix moisturizer. Been using it for less than a month and, with discipline, works like a charm. The acne i have right now is lighter than before"
153457585,2463825120,68110384,5,"Texture:Smooth Effectiveness:Remove pimples Fragrance:No smell  This is my first to buy COSRX Salicylic Acid Daily Gentle Cleanset, I have been user salicylic acid and expected the product may remove pimples  Fast delivery buy again"
153457585,2463825120,124750092,5,Fragrance:none Effectiveness:good Texture:thick  It’s my first time to use this kind of cleanser. The product is well packaged. It was covered with bubble wrap. The product has its own plastic seal when i first opened it. And the delivery was so quick even though it was shipped from overseas. Thank you!
153457585,2463825120,92851961,5,Texture:good Fragrance:nice Effectiveness:yes  Fourth time buying from this shop. My son like this brand so much 💕 Thank you for the free yellow tote bag. Fast shipping by seller. Fast delivery by SPX Express!
153457585,2463825120,118896816,5,Effectiveness:0 pimple Texture:smooth and bubbly Fragrance:clean subtle scent  My facial care staple since nightly wash with this cleanser eliminated my monthly lone pimple visit.  Thanks for this effortless Online shopping @COSRX Official Store. #SalamatShopee Live -PhP150 Discount Voucher  ➡️ Secured packaging ✅️ Correct item received  Checked out: Sept 7 Shipped out: Sept 9 Delivered by J&T Express: Sept 11
